순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
225,아듀 필리핀,,24000 ,0,1175000 ,5 ,181 ,1 ,1 ,프랑스,"프랑스,이탈리아",,,,,,
225,패션왕,2014-11-06,37000 ,0,4367582379 ,5 ,594876 ,1 ,2 ,한국,한국,"주식회사 와이랩,(주)노마드필름",(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"코미디,드라마",오기환,"김다율(김아현),주원,최진리,안재현,박세영,김성오,윤혜빈,이대수,이상훈,이정연,이주영,이주희,이효재,정라엘,최우진,기안84,김나영,김성준,김승주,박상욱,배유람,이일화,이동휘"
229,라디오 스타,2006-09-28,31000 ,0,9860835500 ,4 ,1590690 ,1 ,1 ,한국,한국,"(주)영화사아침,(주)씨네월드",(주)시네마서비스,12세관람가,드라마,이준익,"박중훈,안성기,김현아,강광원,함수연,손덕배,허민희,조련,최정윤,황인준,나성식,황현성,노브레인,정원호,이순금,이준익,이재은,정석용,신정근,김장훈,윤주상"
229,만다라,1981-09-12,39000 ,0,2561000 ,4 ,933 ,1 ,1 ,한국,한국,(주)화천공사,,연소자관람불가,드라마,임권택,"기정수,전무송,안성기,방희"
229,블라인드,2016-03-31,19000 ,0,3017000 ,4 ,488 ,1 ,1 ,노르웨이,노르웨이,,홀리가든,청소년관람불가,드라마,에스킬 보그트,"엘렌 도릿 피터슨,헨릭 라파엘슨"
232,7월의 랑데부,,14000 ,0,14000 ,3 ,3 ,1 ,1 ,프랑스,프랑스,,,,"코미디,드라마",자크 베케르,"다니엘 게린,브리짓 오버"
232,창 속의 여인,,14000 ,0,14000 ,3 ,3 ,1 ,1 ,미국,미국,,,,"범죄,미스터리,스릴러",프리츠 랑,"에드워드 G. 로빈슨,조안 베넷"
234,바다 탐험대 옥토넛 시즌4: 빙하탐험선S,2016-02-25,12000 ,0,361260000 ,2 ,60921 ,1 ,1 ,영국,영국,,와이드 릴리즈(주),전체관람가,애니메이션,다라 오코넬,"하성용,정재헌,엄상현,윤승희,김정은"
234,영웅본색,1987-05-23,18000 ,0,98425000 ,2 ,14148 ,1 ,1 ,홍콩,홍콩,이니그마 프로덕션,(유)조이앤시네마,"고등학생이상관람가,15세이상관람가","액션,범죄",오우삼,"주윤발,장국영,적룡"
236,감독 미카엘 하네케,2016-02-25,5000 ,0,3463200 ,1 ,442 ,1 ,1 ,오스트리아,"오스트리아,프랑스",,THE 픽쳐스,15세이상관람가,다큐멘터리,이브 몽마외르,"미카엘 하네케,줄리엣 비노쉬,장-루이 트린티냥,베아트리체 달"
236,개그맨,1989-06-24,4000 ,0,748000 ,1 ,136 ,1 ,1 ,한국,한국,태흥영화(주),,고등학생이상관람가,"드라마,코미디",이명세,"안성기,황신혜,최종원"
236,세일즈 우먼의 불륜정사,2016-03-24,5000 ,0,5000 ,1 ,1 ,1 ,1 ,일본,일본,,퍼즐컷,청소년관람불가,멜로/로맨스,곤노 하지메,하야시 나나코
236,욕망의 젊은 도우미,2016-03-28,5000 ,0,5000 ,1 ,1 ,1 ,1 ,일본,일본,,(주)투윈글로벌,청소년관람불가,성인물(에로),쿠도 마사노리,"호시노 아카리,사야마 아이,사카이 아즈사"
236,음란한 요부와 전남친,2016-03-30,8000 ,0,8000 ,1 ,1 ,1 ,1 ,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),테이 쟈가,오토나시 카오리
236,죽은 자의 제국,2016-02-25,6000 ,0,19453500 ,1 ,2581 ,1 ,1 ,일본,일본,,(주)프레인글로벌,15세이상관람가,"애니메이션,SF",마키하라 료타로,
236,친구엄마: 사랑이 필요해,2016-03-26,10000 ,0,10000 ,1 ,1 ,1 ,1 ,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",사카모토 후토시,토죠 미나
243,그들이 죽었다,2015-12-10,0 ,0,16923800 ,0 ,2368 ,1 ,1 ,한국,한국,사십이,㈜인디스토리,15세이상관람가,"판타지,드라마",백재호,"김상석,이화,백재호,권성모,김태희,조수향"
243,길소뜸,1986-04-05,0 ,0,8852000 ,0 ,3695 ,1 ,1 ,한국,한국,(주)화천공사,,국민학생관람불가,"드라마,전쟁",임권택,"김지미,신성일,김지영,한소룡"
243,스피릿 오브 베토벤,2014-12-10,0 ,0,1164000 ,0 ,291 ,1 ,1 ,한국,한국,(주)아르떼,(주)아르떼,전체관람가,공연,남평희,
243,인생은 아름다워,1999-03-06,0 ,0,1104000 ,0 ,129 ,15 ,15 ,이탈리아,이탈리아,"체키고리그룹 타이거키네마토그라피카,멜람포 시네마토그라피카",씨네그루(주)키다리이엔티,"모든 관람객이 관람할 수 있는 등급,전체관람가","드라마,전쟁,코미디",로베르토 베니니,"로베르토 베니니,니콜레타 브라스치"
243,프로젝트 님,2012-08-09,0 ,0,4909000 ,0 ,702 ,1 ,1 ,영국,영국,,(주)영화사 조제,12세이상관람가,다큐멘터리,제임스 마쉬,"번 코엔,레이건 레너드"
합계,,,20654545568 ,,520051262876 ,2564592 ,66151749 ,7515 ,99343 ,,,,,,,,
