순위,영화명,개봉일,매출액 ,매출액(%),누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
178,타이거 마운틴,2015-04-23,72000 ,0,25169000 ,8 ,4930 ,1 ,1 ,중국,중국,,(주)누리픽쳐스,15세이상관람가,전쟁,서극,"양가휘,장한위"
178,태풍이 지나가고,2016-07-27,68000 ,0,772484972 ,8 ,93005 ,1 ,1 ,일본,일본,,(주)티캐스트,12세이상관람가,드라마,고레에다 히로카즈,"아베 히로시,키키 키린,마키 요코,코바야시 사토미"
181,록키 호러 픽쳐 쇼,1998-06-20,48000 ,0,38647000 ,7 ,4911 ,1 ,2 ,미국,"미국,영국",이십세기폭스필름코퍼레이션,"(주)팝엔터테인먼트,(주)피터팬픽쳐스",18세 미만인 자는 관람할 수 없는 등급,"공포(호러),뮤지컬,코미디",짐 셔먼,"팀 커리,수잔 서랜든"
181,리틀 고비,2017-01-02,46000 ,0,46000 ,7 ,7 ,1 ,4 ,중국,중국,,(주)누리픽쳐스,전체관람가,"애니메이션,어드벤처,판타지",토니 탕,"이명희,탁원제"
181,백만장자,,32000 ,0,84000 ,7 ,17 ,1 ,1 ,프랑스,프랑스,,,,"코미디,뮤지컬",르네 클레어,"아나벨라,르네 르페브르"
181,카페 소사이어티,2016-09-14,61000 ,0,1047396666 ,7 ,126460 ,1 ,1 ,미국,미국,,CGV아트하우스,15세이상관람가,"멜로/로맨스,드라마",우디 앨런,"제시 아이젠버그,크리스틴 스튜어트,스티브 카렐,블레이크 라이블리"
185,아프리칸 닥터,2016-11-03,28000 ,0,13841500 ,6 ,2177 ,1 ,3 ,프랑스,프랑스,,M&M 인터내셔널,12세이상관람가,"코미디,드라마",줄리앙 람발디,"마크 진가,아이사 마이가,조나단 랑베르,루퍼스"
185,인어공주 : 새로운 모험의 시작,2016-11-03,30000 ,0,246006300 ,6 ,32598 ,1 ,1 ,중국,중국,,예지림엔터테인먼트,전체관람가,애니메이션,아담 추,
187,루이 14세의 죽음,,35000 ,0,35000 ,5 ,5 ,1 ,1 ,스페인,"스페인,프랑스,포르투갈",,,,"드라마,전쟁",알베르 세라,장 피에르 레오
187,만추,2011-02-17,31000 ,0,6341761900 ,5 ,849371 ,1 ,2 ,한국,"한국,미국,홍콩",(주)에스씨에스엔터테인먼트,씨제이엔터테인먼트,15세이상관람가,멜로/로맨스,김태용,"현빈,탕웨이"
