순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
213,비밀,2015-10-15,14000 ,0,369339300 ,2 ,50196 ,1 ,2 ,한국,한국,"영화사 도로시(주),(주)에스에이치기획",CGV아트하우스,15세이상관람가,"미스터리,드라마","박은경,이동하","성동일,김유정,손호준,임형준,서예지,진경,김동현,김동현,김요한,김우희,김원준,김은정,송호연,박세은,박재영,남일우"
213,여행의 끝,,2000 ,0,7000 ,2 ,7 ,1 ,1 ,한국,한국,,,,애니메이션,"김나흔,김윤희,이기영,김진만",
217,고시원,2015-10-30,8000 ,0,3380000 ,1 ,524 ,1 ,1 ,한국,한국,에이치케이 이엔엠,(주)로이테미디어,청소년관람불가,"멜로/로맨스,드라마",이영민,"김승민,강민우,이명재,우서현,김용운,김한규"
217,따라지: 비열한 거리 무삭제판,2015-11-12,4000 ,0,4000 ,1 ,1 ,1 ,1 ,한국,한국,"디에스미디어,(주)영화사골든오션",(주)드림팩트엔터테인먼트,청소년관람불가,"멜로/로맨스,드라마",신동엽,"고세원,한이서,조한선"
217,미션스쿨,2015-10-15,8000 ,0,945000 ,1 ,151 ,1 ,1 ,한국,한국,강의석필름,홀리가든,12세이상관람가,드라마,강의석,"이바울,임정은,박선형,변지현,서정원,서지형,윤상호,윤정훈,임정숙,장재권,전유성,조지혜,최수혁,최승하,한민호,홍선기"
217,사랑과 성욕의 차이,2015-11-18,5000 ,0,5000 ,1 ,1 ,1 ,1 ,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),하세가와 쿠니히로,이가와 나나코
217,소림사 : 무림 절대고수,2015-11-12,4000 ,0,4000 ,1 ,1 ,1 ,1 ,중국,중국,,(주)케이알씨지,15세이상관람가,"액션,스릴러,사극",해도,"한삭,이미혜,유관성"
217,소림사 무림 탐정-대흥도방,2015-11-12,4000 ,0,4000 ,1 ,1 ,1 ,1 ,중국,중국,,(주)케이알씨지,15세이상관람가,"액션,스릴러,사극",해도,"한삭,유관성,이미혜"
217,슈퍼히어로 어벤져,2015-11-12,4000 ,0,4000 ,1 ,1 ,1 ,1 ,미국,미국,,(주)케이알씨지,12세이상관람가,"액션,어드벤처,판타지",제레미 M. 인맨,"캐스퍼 반 디엔,로렌 파킨슨,루 페리그노"
217,아내에겐 할 수 없는 일-화장실,2015-11-18,5000 ,0,5000 ,1 ,1 ,1 ,1 ,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),하세가와 쿠니히로,사카이 치나미
217,엄마친구(무삭제판),2015-11-12,8000 ,0,8000 ,1 ,1 ,1 ,1 ,한국,한국,(주)영화사 사계절,(주)영화사 사계절,청소년관람불가,"멜로/로맨스,드라마",명석환,"허예창,희우"
217,욕정의 기모노 정사,2015-11-18,5000 ,0,5000 ,1 ,1 ,1 ,1 ,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),쿠보데라 카즈토,미즈모토 유나
217,킬 리스트,2015-11-12,5000 ,0,5000 ,1 ,1 ,1 ,1 ,영국,영국,,주식회사 풍경소리,청소년관람불가,"범죄,액션,스릴러",벤 휘틀리,"닐 마스켈,마이안나 버링"
228,간신,2015-05-21,0 ,0,8946842910 ,0 ,1110246 ,2 ,3 ,한국,한국,(주)수필름,롯데쇼핑㈜롯데엔터테인먼트,청소년관람불가,사극,민규동,"주지훈,김강우,천호진,임지연,이유영,김현수,문희경,박시영,박아영,임효우,전미정,전태호,박은영,박은영,박재성,박주희,박지수,정수지,정재우,배효진,조명행,조용완,송영창,차지연,성진아,최창훈,신동필,양정민,염재민,한진구,이보라,홍의정,황동희,이상철,이소희,이솔,이슬기,이승주,이용호,이용호,이윤지,김태희,서영주,기주봉,장광,류선영,김강일,정만식,최일화"
228,거인,2014-11-13,0 ,0,177770400 ,0 ,23505 ,1 ,2 ,한국,한국,(주)메이킹에이프린트,필라멘트픽쳐스,12세이상관람가,드라마,김태용,"최우식,김수현,강신철,신재하,박주희,이정수,이종원,이현우,조장환,최지연,편경우,김병수,김재화,이민아,장유상"
228,경성학교: 사라진 소녀들,2015-06-18,0 ,0,2749027700 ,0 ,356342 ,1 ,2 ,한국,한국,"청년필름(주),비밀의화원",롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"미스터리,드라마",이해영,"박보영,엄지원,박소담,공예지,주보비,박성연,심희섭,고원희,박주희,이혜리,박지선,조원철,최영근,최지명,신수연,김경애,김대성,김대호,오현정,김동현,이다희,황석영,이연정,이예은,이은경,윤정미,서미지"
228,국제시장,2014-12-17,0 ,0,110927023730 ,0 ,14260789 ,1 ,1 ,한국,한국,"(주)제이케이필름,씨제이이앤엠(주)",씨제이이앤엠(주),12세이상관람가,드라마,윤제균,"황정민,김윤진,오달수,정진영,장영남,라미란,김슬기,정영기,맹세창,김동원,김현중,김지영,황창기,박재우,박찬희,김예빈,김재철,김하연,김재현,이소영,류경현,황인준,이종석,이진희,전희경,박재언,유재상,김선영,정윤호,박길수,박영수"
228,극비수사,2015-06-18,0 ,0,22389535897 ,0 ,2860786 ,1 ,1 ,한국,한국,"(주)제이콘컴퍼니,(주)영화사신세계",(주)쇼박스,15세이상관람가,"드라마,범죄",곽경택,"김윤석,유해진,송영창,장영남,정호빈,이준혁,이종일,장성훈,정규용,정기용,백승호,이효제,최원,송승현,신유경,양중경,유주영,홍명기,이석현,이소영,이승준,이윤희,이인규,주영호,박효주,이재용,남문철"
228,나의 프랑스 연인,,0 ,0,0 ,0 ,0 ,1 ,1 ,스웨덴,스웨덴,,,,다큐멘터리,미아 엥베리,
228,단편 KAFA 4,,0 ,0,0 ,0 ,0 ,1 ,1 ,한국,한국,,,,기타,"강원,박근범,장준호,윤동혁",
228,"돈 크라이 포 미, 예테보리",,0 ,0,0 ,0 ,0 ,1 ,1 ,스웨덴,스웨덴,,,,"드라마,멜로/로맨스","만스 말린드,비욘 스테인","아담 룬드그렌,디사 외스트란드"
228,마이 스키니 시스터,,0 ,0,12000 ,0 ,3 ,1 ,1 ,스웨덴,스웨덴,,,,기타,산나 렌켄,
228,만찬,2014-01-23,0 ,0,14760000 ,0 ,2126 ,1 ,1 ,한국,한국,김동현필름,㈜인디스토리,15세이상관람가,"가족,멜로/로맨스,드라마",김동현,"정의갑,박세진,장윤진,송준호,송준호,조영실,이은주,이주생,이주생,이지수,김상현,김상현,민덕기,민혜숙,박영주"
228,무뢰한,2015-05-27,0 ,0,3262087431 ,0 ,414626 ,1 ,1 ,한국,한국,(주)사나이픽처스,CGV아트하우스,청소년관람불가,멜로/로맨스,오승욱,"김남길,전도연,박성웅,곽도원,김민재,강태영,박지환,정재웅,조민지,조원희,송승현,오하늬,유지연,하은진,이동진,이학주,정재헌,지승현"
228,미션 임파서블: 로그네이션,2015-07-30,0 ,0,48547353607 ,0 ,6126488 ,1 ,1 ,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"액션,스릴러,어드벤처",크리스토퍼 맥쿼리,"톰 크루즈,제레미 레너,사이몬 페그,알렉 볼드윈,레베카 퍼거슨"
228,뷰티 인사이드,2015-08-20,0 ,0,16140753531 ,0 ,2052337 ,1 ,2 ,한국,한국,(주)용필름,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,"판타지,멜로/로맨스",백,"오상철,한효주,김대명,도지한,배성우,박신혜,이범수,박서준,김상호,천우희,우에노 주리,이재준,김민재,이현우,조달환,이진욱,홍다미,서강준,김희원,이동욱,고아성,김주혁,유연석,이동휘,문숙,이경영,유재상,임예진,정두원,박지현,정은교,조유덕,차수보,차정환,이미도,손영진,신예진,유보라,윤여진,이미애,홍승철,이성준,이소연,이슬기,이승대,신동미,이진성,김시은"
228,성실한 나라의 앨리스,2015-08-13,0 ,0,347412000 ,0 ,43685 ,1 ,2 ,한국,한국,한국영화아카데미,CGV아트하우스,청소년관람불가,드라마,안국진,"이정현,이해영,서영화,명계남,오광록,이준혁,이대연,전홍석,박은영,정혜지,최경옥,최성현,안소영,윤희경,이상현,배제기,손범수,지대한,이용녀"
228,셔틀콕,2014-04-24,0 ,0,35268355 ,0 ,4635 ,1 ,1 ,한국,한국,,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주),15세이상관람가,"미스터리,멜로/로맨스,드라마",이유빈,"이주승,공예지,손승현,조동선,조수진,이강정,구자준,이유빈,김민철,김아리,김윤희,김태용,김혜영,김혜영,김혜영,유하복"
228,소셜포비아,2015-03-12,0 ,0,1962153963 ,0 ,249544 ,1 ,2 ,한국,한국,한국영화아카데미,CGV아트하우스,15세이상관람가,"스릴러,드라마",홍석재,"변요한,이주승,하윤경,이강욱,류준열,배유람,임지호,엄기성,하상명,전신환,김종수,남문철"
228,소수의견,2015-06-24,0 ,0,2891431205 ,0 ,383332 ,1 ,1 ,한국,한국,(주)하리마오픽쳐스,(주)시네마서비스,15세이상관람가,드라마,김성제,"윤계상,유해진,김옥빈,이경영,장광,권해효,손아람,박주형,이은미,이은우,김의성,조복래,김종수,박충선"
228,스물,2015-03-25,0 ,0,23558988686 ,0 ,3044134 ,1 ,1 ,한국,한국,"(주)영화나무,(주)아이에이치큐",(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"코미디,드라마",이병헌,"김우빈,이준호,강하늘,정덕희,주창욱,권지훈,오하늬,오현경,이성두,정소민,안재홍,이유비,김의성,김종수,민지,황미영"
228,악의 연대기,2015-05-14,0 ,0,17361815332 ,0 ,2192525 ,1 ,2 ,한국,한국,(주)비에이엔터테인먼트,씨제이이앤엠(주),15세이상관람가,스릴러,백운학,"손현주,마동석,최다니엘,박서준,이준혁,이태호,이현우,강민정,조은수,서정우,최동헌,안용우,이명준,이성재,이용희,이은정,김태강,정원중,지대한,장준녕,정준원"
228,앙: 단팥 인생 이야기,2015-09-10,0 ,0,219663862 ,0 ,27590 ,1 ,2 ,일본,일본,,그린나래미디어(주),12세이상관람가,드라마,가와세 나오미,"키키 키린,나가세 마사토시"
228,어네스트와 셀레스틴,2014-02-20,0 ,0,332849100 ,0 ,49442 ,1 ,1 ,프랑스,프랑스,,씨너스엔터테인먼트(주),전체관람가,애니메이션,"스테판 오비에,뱅상 파타,벤자민 레너","램버트 윌슨,안느-마리 루프"
228,에고,,0 ,0,0 ,0 ,0 ,1 ,1 ,스웨덴,스웨덴,,,,"드라마,멜로/로맨스",리사 제임스-라르손,"마르틴 발스트룀,밀라인 헤드레울"
228,오피스,2015-09-03,0 ,0,3460460230 ,0 ,441208 ,1 ,2 ,한국,한국,(주)영화사꽃,(주)리틀빅픽쳐스,15세이상관람가,"스릴러,미스터리",홍원찬,"고아성,박성웅,배성우,김의성,류현경,이채은,오대환,박정민,이정환,최철수,안지혜,이성진,이영수,최병모,기주봉"
228,차이나타운,2015-04-29,0 ,0,11989400678 ,0 ,1472006 ,1 ,1 ,한국,한국,폴룩스픽쳐스(주),CGV아트하우스,청소년관람불가,"범죄,드라마",한준희,"김혜수,김고은,엄태구,박보검,고경표,오대환,배유람,이혁준,백동현,조경섭,권지훈,김경애,오유진,우종현,유지현,김성종,이상희,이수경,김수안,정석용,이대연,이루리,안재홍,기주봉,조복래,이민지"
228,카트,2014-11-13,0 ,0,5928169433 ,0 ,814424 ,1 ,2 ,한국,한국,(주)명필름,(주)리틀빅픽쳐스,12세이상관람가,드라마,부지영,"염정아,문정희,김영애,김강우,이승준,도경수,김민경,김선간,김지은,김지현,김현,이고운,이승준,이주현,이지혜,김수안,지우,길해연,황정민,김희원,박미현"
228,호텔,,0 ,0,0 ,0 ,0 ,1 ,1 ,스웨덴,스웨덴,,,,드라마,리사 랑세트,"알리시아 비칸데르,다비드 덴칙"
합계,,,27809649080 ,,798586557280 ,3575930 ,103147355 ,6334 ,103129 ,,,,,,,,
