순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
214,쥬라기공원: 다이노어택,2016-03-10,5000 ,0,5000 ,1 ,1 ,1 ,1 ,미국,미국,,스크린조이,15세이상관람가,"공포(호러),SF,액션",앤서니 프랭크하우저,"코린 네멕,게리 스트레치"
223,REC 알이씨,2011-11-24,0 ,0,22284700 ,0 ,2799 ,1 ,2 ,한국,한국,핑크로봇 필름,(주)영화사 진진,청소년관람불가,멜로/로맨스,소준문,"조혜훈,송삼동"
223,가족초상화,,0 ,0,319500 ,0 ,177 ,1 ,2 ,한국,한국,(주)동녘필름,,,다큐멘터리,김영조,김영조
223,고양이 춤,2011-11-17,0 ,0,92127300 ,0 ,12486 ,1 ,3 ,한국,한국,고양이구름 필름,㈜인디스토리,전체관람가,다큐멘터리,윤기형,이용한
223,내 안에 우는 바람,1997-10-25,0 ,0,532000 ,0 ,99 ,1 ,1 ,한국,한국,(주)동녘필름,,고등학생이상관람가,드라마,전수일,"김명곤,문정임,조재현,이충인,박철,유순철,조영진"
223,빅 히어로,2015-01-21,0 ,0,21993119765 ,0 ,2801949 ,1 ,1 ,미국,미국,,월트디즈니컴퍼니코리아(주),전체관람가,"애니메이션,액션,코미디","돈 홀,크리스 윌리암스","라이언 포터,스콧 애짓,다니엘 헤니,제이미 정,T.J. 밀러,제네시스 로드리게스,데이몬 웨이언스 주니어,마야 루돌프,제임스 크롬웰,알란 터딕"
223,소중한 날의 꿈,2011-06-23,0 ,0,366956100 ,0 ,53069 ,1 ,3 ,한국,한국,(주)연필로명상하기,에이원엔터테인먼트,전체관람가,"애니메이션,드라마","안재훈,한혜진","박신혜,오연서,송창의,신정희,박진희,조효민,이태연"
223,숲의 전설,2014-07-24,0 ,0,8957000 ,0 ,1270 ,1 ,1 ,핀란드,핀란드,,㈜영화사 백두대간,전체관람가,다큐멘터리,"빌레 수호넨,킴 사르닐루오토",
223,슈퍼 따릉이,,0 ,0,0 ,0 ,0 ,1 ,2 ,한국,한국,,,,드라마,이명훈,"성현수,안소진,박창원"
223,작별들,,0 ,0,537000 ,0 ,137 ,1 ,1 ,한국,한국,양양필름,(주)마노엔터테인먼트,15세이상관람가,드라마,김백준,"주다영,정택현,이주승"
223,제외될 수 없는,,0 ,0,0 ,0 ,0 ,1 ,2 ,한국,한국,,,,드라마,최용석,
223,종로의 기적,2011-06-02,0 ,0,56879300 ,0 ,7721 ,1 ,3 ,한국,한국,"성소수문화환경을 위한 모임 '연분홍치마',한국게이인권운동단체 친구사이",시네마달,15세이상관람가,다큐멘터리,이혁상,"소준문,정욜,최영수,장병권"
223,플레이,2011-06-23,0 ,0,91077000 ,0 ,12583 ,1 ,3 ,한국,한국,"시네마달,(주)잉크스팟",(주)영화사 진진,전체관람가,드라마,남다정,"정준일,임헌일,이현재,정은채,수현,강경민,강경호,송우진(스윗소로우),김래영,안호진,안석범,박철우,방지영,정주홍,모그,최경식,최고요,최성우,임유현,김지민,김종수"
합계,,,19335433579 ,,458396213072 ,2420846 ,57624084 ,5835 ,108814 ,,,,,,,,
